time: Fri Aug  2 16:51:43 2019 | channel: Первый канал | channel_confidence: 40 % | content_confidence: 28.20 %
time: Mon Aug 26 18:58:33 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 5.049 %
time: Mon Aug 26 18:58:34 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 2.763 %
time: Mon Aug 26 18:58:35 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 21.96 %
time: Mon Aug 26 18:58:35 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 1.979 %
time: Mon Aug 26 18:58:36 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 8.678 %
time: Mon Aug 26 18:58:37 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 24.24 %
time: Mon Aug 26 18:58:38 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 5.536 %
time: Mon Aug 26 18:58:39 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 2.078 %
time: Mon Aug 26 18:58:40 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 4.882 %
time: Mon Aug 26 18:58:41 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 2.743 %
time: Mon Aug 26 18:58:42 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 1.953 %
time: Mon Aug 26 18:58:42 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 1.857 %
time: Mon Aug 26 18:58:43 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 8.507 %
time: Mon Aug 26 18:58:44 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 14.91 %
time: Mon Aug 26 18:58:45 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 2.310 %
time: Mon Aug 26 18:58:46 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 0.576 %
time: Mon Aug 26 18:58:47 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 15.18 %
time: Mon Aug 26 18:58:48 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 37.88 %
time: Mon Aug 26 18:58:49 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 27.34 %
time: Mon Aug 26 18:58:49 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 16.66 %
time: Mon Aug 26 18:58:50 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 22.85 %
time: Mon Aug 26 18:58:51 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 23.94 %
time: Mon Aug 26 18:58:52 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 32.34 %
time: Mon Aug 26 18:58:53 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 4.543 %
time: Mon Aug 26 18:58:54 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 0.486 %
time: Mon Aug 26 18:58:55 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 1.032 %
time: Mon Aug 26 18:58:56 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 1.725 %
time: Mon Aug 26 18:58:57 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 7.117 %
time: Mon Aug 26 18:58:57 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 4.412 %
time: Mon Aug 26 18:58:58 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 5.182 %
time: Mon Aug 26 18:58:59 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 0.517 %
time: Mon Aug 26 18:59:00 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 0.181 %
time: Mon Aug 26 18:59:01 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 0.805 %
time: Mon Aug 26 18:59:02 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 1.373 %
time: Mon Aug 26 18:59:03 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 1.888 %
time: Mon Aug 26 18:59:04 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 0.932 %
time: Mon Aug 26 18:59:04 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 0.355 %
time: Mon Aug 26 18:59:05 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 2.312 %
time: Mon Aug 26 18:59:06 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 1.225 %
time: Mon Aug 26 18:59:07 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 1.521 %
time: Mon Aug 26 18:59:08 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 2.447 %
time: Mon Aug 26 18:59:09 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 1.167 %
time: Mon Aug 26 18:59:10 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 9.975 %
time: Mon Aug 26 18:59:11 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 0.871 %
time: Mon Aug 26 18:59:11 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 2.415 %
time: Mon Aug 26 18:59:12 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 3.664 %
time: Mon Aug 26 18:59:13 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 1.394 %
time: Mon Aug 26 18:59:14 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 0.759 %
time: Mon Aug 26 18:59:15 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 0.771 %
time: Mon Aug 26 18:59:16 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 1.297 %
time: Mon Aug 26 18:59:17 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 1.612 %
time: Mon Aug 26 18:59:18 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 5.614 %
time: Mon Aug 26 18:59:19 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 3.724 %
time: Mon Aug 26 18:59:19 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 9.173 %
time: Mon Aug 26 18:59:20 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 7.758 %
time: Mon Aug 26 18:59:21 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 8.465 %
time: Mon Aug 26 18:59:22 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 14.11 %
time: Mon Aug 26 18:59:23 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 7.688 %
time: Mon Aug 26 18:59:24 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 1.715 %
time: Mon Aug 26 18:59:25 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 2.024 %
time: Mon Aug 26 18:59:26 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 4.138 %
time: Mon Aug 26 18:59:26 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 17.48 %
time: Mon Aug 26 18:59:27 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 4.479 %
time: Mon Aug 26 18:59:28 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 1.238 %
time: Mon Aug 26 18:59:29 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 1.838 %
time: Mon Aug 26 18:59:30 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 35.56 %
time: Mon Aug 26 18:59:31 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 3.160 %
time: Mon Aug 26 18:59:32 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 14.23 %
time: Mon Aug 26 18:59:33 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 3.764 %
time: Mon Aug 26 18:59:33 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 3.742 %
time: Mon Aug 26 18:59:34 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 7.280 %
time: Mon Aug 26 18:59:35 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 4.054 %
time: Mon Aug 26 18:59:36 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 6.805 %
time: Mon Aug 26 18:59:37 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 18.24 %
time: Mon Aug 26 18:59:38 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 5.795 %
time: Mon Aug 26 18:59:39 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 4.345 %
time: Mon Aug 26 18:59:40 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 0.242 %
time: Mon Aug 26 18:59:41 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 6.468 %
time: Mon Aug 26 18:59:41 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 7.500 %
time: Mon Aug 26 18:59:42 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 14.75 %
time: Mon Aug 26 18:59:43 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 4.997 %
time: Mon Aug 26 18:59:44 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 4.502 %
time: Mon Aug 26 18:59:45 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 9.567 %
time: Mon Aug 26 18:59:46 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 14.45 %
time: Mon Aug 26 18:59:47 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 0.928 %
time: Mon Aug 26 18:59:48 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 3.947 %
time: Mon Aug 26 18:59:48 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 4.235 %
time: Mon Aug 26 18:59:49 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 0.332 %
time: Mon Aug 26 18:59:50 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 2.897 %
time: Mon Aug 26 18:59:51 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 9.772 %
time: Mon Aug 26 18:59:52 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 3.081 %
time: Mon Aug 26 18:59:53 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 3.416 %
time: Mon Aug 26 18:59:54 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 3.489 %
time: Mon Aug 26 18:59:55 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 1.594 %
time: Mon Aug 26 18:59:55 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 0.509 %
time: Mon Aug 26 18:59:56 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 0.707 %
time: Mon Aug 26 18:59:57 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 1.463 %
time: Mon Aug 26 18:59:58 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 2.614 %
time: Mon Aug 26 18:59:59 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 4.246 %
time: Mon Aug 26 19:00:00 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 13.72 %
time: Mon Aug 26 19:00:01 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 13.87 %
time: Mon Aug 26 19:00:02 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 2.243 %
time: Mon Aug 26 19:00:03 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 2.826 %
time: Mon Aug 26 19:00:03 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 1.479 %
time: Mon Aug 26 19:00:04 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 0.258 %
time: Mon Aug 26 19:00:05 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 0.161 %
time: Mon Aug 26 19:00:06 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 0.130 %
time: Mon Aug 26 19:00:07 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 0.184 %
time: Mon Aug 26 19:00:08 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 0.563 %
time: Mon Aug 26 19:00:09 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 3.068 %
time: Mon Aug 26 19:00:10 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 1.886 %
time: Mon Aug 26 19:00:10 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 0.820 %
time: Mon Aug 26 19:00:11 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 2.309 %
time: Mon Aug 26 19:00:12 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 2.139 %
time: Mon Aug 26 19:00:13 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 15.53 %
time: Mon Aug 26 19:00:14 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 6.726 %
time: Mon Aug 26 19:00:15 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 10.67 %
time: Mon Aug 26 19:00:16 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 17.35 %
time: Mon Aug 26 19:00:17 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 16.36 %
time: Mon Aug 26 19:00:17 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 8.662 %
time: Mon Aug 26 19:00:18 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 2.052 %
time: Mon Aug 26 19:00:19 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 4.675 %
time: Mon Aug 26 19:00:20 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 2.054 %
time: Mon Aug 26 19:00:21 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 3.609 %
time: Mon Aug 26 19:00:22 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 10.10 %
time: Mon Aug 26 19:00:23 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 31.28 %
time: Mon Aug 26 19:00:24 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 17.07 %
time: Mon Aug 26 19:00:25 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 27.18 %
time: Mon Aug 26 19:00:25 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 14.90 %
